Age,work-class,Edu-no,Occupation,Family,Race,Gender,hours/week,salary
40,2,9,2,1,1,0,45,0
35,2,9,7,1,1,0,40,0
26,2,10,4,1,1,0,50,0
44,0,8,5,1,2,0,60,0
55,2,9,5,0,1,1,60,0
21,2,11,1,1,1,0,40,0
54,2,10,1,1,1,1,40,0
39,1,10,9,0,1,1,44,0
52,2,9,2,0,1,0,38,0
57,0,13,1,1,1,0,50,1
67, ?,4, ?,0,1,1,35,0
58,1,9,9,0,1,1,40,0
27,1,10,6,1,1,0,16,0
66, ?,9, ?,1,1,0,15,0
41,2,10,8,0,1,0,40,0
18,2,7,6,1,1,1,16,0
58,2,9,1,0,1,0,52,1
50,2,3,2,0,1,0,37,0
31,2,10,5,0,1,0,40,0
32,2,6,8,0,1,0,40,0
37,0,10,1,1,1,0,45,0
26,0,13,5,1,1,0,20,0
33,1,11,0,1,1,0,50,0
35,1,9,2,0,0,1,40,0
44,2,13,6,0,1,1,45,0
26,2,13,1,1,1,0,40,0
48,1,9,9,0,1,0,40,0
40,2,13,0,0,1,0,40,0
62,2,6,4,1,1,0,35,0
37,2,15,4,1,1,0,45,1
18,2,7,4,1,1,0,18,0
48,2,9,8,1,4,1,38,0
45,2,14,6,1,1,0,50,0
35,2,10,4,1,1,0,45,0
35,2,9,1,0,1,0,40,0
34,0,9,6,1,1,0,51,0
29,2,9,2,1,1,1,40,0
19,2,10,4,1,1,0,30,0
53,1,10,13,1,1,0,60,0
49,2,10,2,0,1,0,40,0
71,2,9,4,1,1,1,16,0
38,2,4,1,1,1,0,36,0
39,1,14,5,1,1,0,45,0
23,2,13,9,0,1,1,40,0
29,0,13,4,1,1,0,50,1
52,2,3,10,0,1,0,40,0
41,2,10,9,1,1,1,40,1
20,2,10,2,0,1,0,35,0
30,2,10,0,1,1,0,45,0
56,2,6,9,0,0,1,36,0
26,2,9,4,0,1,1,40,0
36,1,9,9,0,1,1,40,0
26,1,13,6,1,0,1,42,0
58,2,12,8,1,0,0,40,1
24,2,13,9,1,1,0,40,0
41,2,10,4,0,2,1,32,0
27,2,10,4,1,1,0,35,0
28,1,10,5,1,1,0,40,0
57,0,9,5,1,1,0,40,0
21,1,10,6,1,1,1,20,0
50,2,9,7,1,1,0,40,0
27,2,9,7,1,0,0,40,0
58,2,13,6,0,1,1,60,0
27,0,13,5,1,1,0,50,0
36,2,9,4,0,0,1,17,0
68,1,13,5,1,1,0,40,1
33,0,9,4,0,1,1,40,0
19,2,10,2,1,1,1,18,0
26,2,9,9,0,0,1,40,0
37,2,9,7,0,0,1,30,0
53,2,9,8,1,1,0,45,0
32,2,10,0,0,0,0,38,0
18,2,7,5,1,1,1,25,0
53,2,9,1,1,1,0,40,1
40,0,13,6,1,1,0,40,0
50,2,10,6,0,1,1,40,0
43,2,13,6,1,1,1,50,1
60,2,13,4,1,1,0,46,1
28,0,9,4,1,1,1,40,0
34,2,9,4,0,1,0,45,0
37,2,9,11,0,1,0,40,0
25,2,9,0,1,1,0,40,0
46,2,14,5,1,1,0,65,1
21,2,7,7,1,1,0,40,0
26,2,13,6,0,1,1,45,0
47,2,9,9,1,1,1,40,0
18,2,8,7,1,1,0,20,0
22,2,13,4,0,1,1,16,0
36,2,10,8,1,1,1,30,0
59,0,9,11,1,1,0,48,0
33,2,9,2,1,1,1,38,0
33,2,6,1,0,1,0,35,0
53,0,13,9,1,2,1,50,0
44,1,10,5,1,1,0,40,0
55,2,9,5,1,1,0,50,0
56,2,9,11,1,1,0,50,0
54,0,10,4,0,1,1,35,0
51,2,9,6,0,1,0,40,0
31,2,10,9,0,1,1,38,0
43,2,14,5,1,1,0,50,1
44,2,9,2,0,1,1,40,0
22,2,10,5,1,1,0,50,0
43,1,9,2,1,3,0,40,0
26,1,12,9,0,0,1,40,0
30,2,13,4,1,1,0,18,0
30,2,5,1,1,1,0,40,0
46,2,9,2,0,1,0,15,0
27,2,13,4,1,1,0,50,0
26,2,9,1,1,1,0,50,0
36,2,13,5,0,1,0,40,1
25,0,9,1,1,1,0,35,0
30,1,15,6,0,0,1,40,0
46,1,9,2,1,0,0,40,1
47,2,10,9,1,0,1,48,1
66,0,13,4,1,1,0,26,1
43,2,6,7,1,1,0,40,0
71, ?,9, ?,0,1,1,20,0
36,1,13,9,1,1,0,55,1
46, ?,9, ?,0,2,0,40,0
44,1,10,9,0,1,1,15,0
42,2,16,6,1,1,0,50,0
39,2,13,11,1,1,0,45,1
36,2,12,5,1,1,0,50,1
60,0,13,5,1,1,0,45,1
37,2,10,8,1,1,0,50,1
26,2,13,11,1,1,0,20,0
24,2,13,9,0,1,1,30,0
17, ?,7, ?,1,1,0,18,0
45,1,14,6,0,1,1,35,0
54,2,10,5,1,1,0,48,1
22,2,10,4,1,1,1,30,0
63,1,14,6,1,1,0,48,0
22,2,9,1,1,1,0,43,0
27,2,10,2,0,1,0,25,0
33,2,5,1,1,1,0,33,0
64,2,13,6,0,1,1,30,0
50,2,12,5,1,1,0,50,1
44,0,11,6,0,1,1,40,0
31,2,9,11,1,1,0,50,0
44,2,9,9,0,2,1,40,0
53,0,6,10,1,1,0,35,0
33,1,9,2,0,1,1,40,0
34,1,8,3,1,1,0,40,0
27,2,9,11,0,1,0,70,0
43, ?,11, ?,0,1,1,36,0
80,0,9,5,0,1,0,20,0
31,2,12,2,0,1,1,32,0
40,2,9,1,1,0,0,40,1
53,1,13,6,1,1,0,40,0
58,2,9,8,1,1,0,44,0
38,2,10,5,1,1,0,40,1
33,2,15,6,1,1,0,40,1
48,1,13,5,1,1,0,60,1
23,2,10,5,1,0,1,40,0
31,0,9,1,1,1,0,50,0
52,0,14,4,1,1,0,70,0
24,2,9,0,1,1,0,40,0
45,0,5,10,1,1,0,40,0
36,2,9,9,1,1,1,40,1
52,2,3,2,0,1,1,40,0
54,2,9,1,1,1,0,40,0
39,2,15,6,1,1,0,55,1
40,2,13,4,1,1,0,50,1
28,2,9,0,0,2,0,50,0
21, ?,10, ?,1,1,0,16,0
23,2,10,9,0,1,1,40,0
36,0,4,1,0,0,0,40,0
22,2,10,9,1,1,1,15,0
55,1,14,5,1,1,0,50,0
71,2,9,7,0,1,0,17,0
47,2,16,6,1,1,0,60,1
17,0,6,4,1,1,0,12,0
31,2,13,5,1,1,1,50,1
32,2,10,2,1,2,0,40,0
46,2,10,11,1,1,0,40,1
27,2,13,5,1,1,1,40,0
39,1,10,5,1,1,0,50,1
40,2,9,7,0,1,1,48,0
30,2,9,4,0,1,1,30,0
17,2,5,2,0,1,0,20,0
33,2,14,6,0,1,0,40,0
72,2,16,6,0,1,0,30,0
34,1,10,9,1,1,1,40,1
65,2,9,1,1,2,0,40,0
36,2,13,6,1,1,0,50,1
32,2,9,8,0,1,0,40,0
26,2,10,9,1,1,0,40,0
22,2,9,7,0,1,0,40,0
47,2,15,6,1,1,0,48,1
31,2,10,2,0,1,0,40,0
28,0,13,4,0,1,0,50,0
38,2,14,9,0,1,1,50,1
34,2,12,9,1,1,0,28,0
44,2,13,6,1,1,0,35,1
27,2,10,7,1,2,0,40,0
50,1,13,13,1,1,0,44,1
47,2,9,2,1,0,1,30,0
20,2,10,2,0,1,0,40,0
24,2,9,4,0,1,0,38,0
29,1,10,0,1,1,0,40,1
37,1,11,2,0,0,1,32,0
42,2,12,9,0,1,0,40,0
20, ?,10, ?,1,1,0,20,0
68,2,10,9,0,1,1,40,0
22,1,10,9,0,2,1,40,0
72,0,9,4,1,1,0,30,0
45,1,10,9,1,0,0,20,0
30,1,9,2,1,0,0,40,0
33,2,9,1,1,1,0,40,0
43,2,9,2,1,1,0,40,1
56,2,10,5,0,1,0,60,0
25,0,11,10,1,1,0,40,0
41,2,9,12,0,1,1,40,0
25,2,13,2,0,1,1,37,0
31,1,12,0,1,1,0,40,1
36,2,9,8,1,1,0,38,0
37,2,13,5,1,1,0,40,1
58,0,9,1,1,1,0,20,0
26,2,13,9,0,0,1,40,0
55,2,10,0,1,1,0,50,1
46,1,10,5,1,1,0,48,1
44,2,13,9,0,1,1,20,0
44,2,7,2,1,0,0,60,0
28,1,13,5,0,1,0,55,0
42,2,6,11,1,1,0,50,0
41,2,9,1,0,1,0,40,0
39,2,13,5,1,1,0,45,0
64,0,11,10,1,1,0,30,0
20,2,10,7,1,1,0,25,0
45,1,10,13,1,1,0,40,1
31,2,9,9,1,1,0,50,0
36,1,14,5,1,1,0,40,1
32,2,5,2,0,4,1,40,0
33,0,11,10,1,1,0,65,0
51,0,9,5,0,1,1,35,1
36,2,9,8,0,1,0,40,0
40,2,9,1,0,1,0,40,0
44,2,11,9,1,1,0,51,1
40,2,9,9,0,1,1,45,0
46,2,11,9,0,1,1,40,0
31,0,15,6,1,1,0,60,1
30,2,9,4,0,1,1,40,0
26,2,9,7,1,1,0,40,0
25,2,13,2,1,1,0,40,0
35,0,12,1,1,1,0,40,0
29,2,15,6,1,1,0,50,0
39,2,12,1,0,1,0,40,0
44,0,10,2,0,1,0,40,0
37,2,9,8,1,1,0,60,1
79,0,11,4,1,1,0,20,1
36,2,13,5,1,0,0,45,1
44,2,10,1,1,1,0,60,1
23,2,9,8,1,1,0,30,0
27,2,13,9,0,1,1,45,0
46,0,13,4,1,1,0,40,1
58,2,9,1,1,1,0,40,0
36,2,12,5,0,1,0,48,0
36,2,9,1,1,1,0,60,1
21,2,10,9,0,1,0,45,0
41,1,9,11,0,1,1,40,1
49,1,9,8,1,1,0,40,0
34,2,13,4,1,1,1,40,1
29,2,9,13,1,1,0,35,0
63,2,13,5,1,1,0,50,1
29,1,13,6,0,1,1,40,0
65,2,10,10,1,1,0,40,0
26,2,13,2,0,1,1,25,0
42,2,16,6,1,2,0,40,1
44,2,10,9,0,2,1,37,0
51, ?,9, ?,0,0,0,6,0
41,0,9,8,1,1,0,25,0
22,1,12,9,1,0,1,35,0
36, ?,10, ?,1,1,1,25,0
18,2,7,7,1,1,0,40,0
33,1,6,11,1,1,0,40,0
46,1,13,6,1,1,0,38,1
49,2,7,12,1,1,1,40,0
41,1,9,9,1,1,1,40,0
52,2,10,9,0,1,1,40,0
40,2,10,7,0,1,0,40,0
53,1,10,6,0,1,1,40,0
45,0,9,1,1,1,0,50,0
30,1,6,1,1,1,0,40,0
56,2,9,7,1,1,0,40,0
24,2,9,1,1,1,0,40,0
71,0,4,10,1,1,0,50,0
20,0,9,4,0,1,1,30,0
26,2,13,0,1,1,0,50,0
34,2,9,4,1,1,0,65,0
36, ?,5, ?,0,1,1,40,0
49,2,9,6,0,1,1,60,0
48,2,16,6,1,1,0,50,1
22,2,9,2,1,1,1,40,0
30,2,10,8,0,1,0,40,0
51,2,9,1,0,1,0,40,0
46,2,10,4,0,1,1,40,0
32,0,9,5,1,1,0,45,0
42,2,15,4,1,3,1,40,1
52,1,10,0,1,1,0,50,0
57,2,9,9,1,0,1,40,0
35,2,10,9,0,1,1,39,0
52,2,14,6,1,1,0,50,1
59, ?,5, ?,0,1,1,12,0
36,2,10,5,0,1,1,40,0
33,2,10,5,1,1,0,40,1
67,1,9,13,0,0,0,20,0
31,0,10,4,1,1,0,48,0
31,2,9,6,1,1,0,50,0
28,2,10,8,0,1,0,42,0
72, ?,4, ?,0,1,1,20,0
36,2,9,1,0,1,0,40,0
58,0,9,4,1,1,0,35,1
56,2,9,8,1,1,0,40,0
35,2,10,4,0,1,0,40,0
37,2,11,1,1,1,0,40,1
44,2,13,5,0,1,1,40,0
26,2,9,10,1,1,0,40,0
51,2,9,11,1,1,0,40,0
31,2,10,1,1,1,0,50,1
30,2,10,4,1,1,1,40,0
20,2,10,9,0,1,1,40,0
21,2,10,9,1,2,1,40,0
37,2,13,6,1,1,0,50,1
53,1,11,6,1,1,0,40,1
54,2,9,9,1,1,0,45,0
32, ?,13, ?,0,1,1,32,0
34, ?,10, ?,1,1,1,6,1
30,2,13,4,1,1,0,50,1
43,1,9,5,0,1,1,40,0
48,2,11,2,1,1,1,40,0
42,0,13,4,1,1,0,48,0
62,2,9,8,1,1,0,40,0
31,2,9,1,1,1,0,40,0
22,2,9,4,0,1,0,60,0
45,2,13,5,1,1,0,32,0
34,2,10,4,0,1,0,45,0
64,2,9,5,1,1,0,20,0
42,0,13,10,1,1,0,65,0
60,0,9,4,1,1,0,70,0
44,2,9,1,1,1,0,58,0
67, ?,4, ?,1,1,0,4,0
45,2,12,0,0,1,1,40,0
53,0,15,6,1,1,0,38,1
37,2,11,11,1,1,0,50,1
32, ?,6, ?,1,1,1,40,0
23,2,9,2,0,1,1,35,0
28,2,13,6,1,2,0,40,0
55,2,4,1,1,1,0,41,0
58,2,14,9,0,1,1,24,1
74,0,10,5,1,1,0,25,1
27,2,9,9,1,1,0,40,0
37,2,9,9,0,0,1,40,0
22, ?,10, ?,1,2,1,4,0
44,0,6,2,1,1,0,70,0
23,2,12,9,1,1,0,40,0
41,2,13,5,1,1,0,40,0
45,2,10,0,1,2,0,55,1
29,2,9,8,0,1,0,40,0
33,2,13,4,0,1,0,45,1
61,1,14,5,1,1,0,60,1
29,2,12,4,1,4,1,45,1
22,2,10,4,1,1,0,38,0
28,2,5,1,0,1,0,40,0
30,2,13,6,1,1,1,40,0
20,2,10,7,1,1,0,20,0
28, ?,6, ?,0,1,0,30,0
45,2,9,1,1,1,0,50,1
19, ?,10, ?,0,1,1,24,0
42,2,12,5,0,1,1,40,0
34,2,9,1,1,1,0,40,0
31,2,13,6,1,1,0,60,1
23,2,13,5,1,1,1,40,0
50,2,9,1,1,1,0,50,0
40,2,6,5,1,1,0,40,1
57,2,9,9,0,1,1,45,0
35,2,10,9,1,1,1,27,0
24,2,13,5,1,1,0,45,0
27,2,10,9,0,1,1,15,0
27,1,10,13,1,1,1,40,1
45,0,9,4,1,1,0,40,0
80,2,16,6,1,1,0,30,0
23,1,10,2,0,1,0,50,0
46,2,10,5,1,1,0,40,1
38,2,13,4,1,1,0,40,1
50,2,9,4,0,1,0,60,0
90,2,13,4,1,1,0,20,0
55,2,10,4,1,1,0,50,0
72,2,9,5,1,1,1,50,0
65,2,10,9,0,1,1,40,0
37,2,6,1,0,1,0,40,0
39,1,9,9,1,1,1,40,0
38,2,11,1,1,1,0,40,0
46,2,10,5,1,1,0,50,1
50,2,9,4,1,1,0,65,1
54,2,12,5,1,1,0,40,1
40,2,14,4,0,1,0,50,1
30,2,4,1,1,1,0,40,0
50,2,9,10,1,1,0,35,0
28,2,10,1,0,1,0,30,0
34,2,11,1,1,1,0,53,0
55,2,9,7,0,1,0,40,0
20,2,9,7,1,1,0,40,0
19, ?,10, ?,0,1,1,32,0
21,2,10,9,0,1,0,35,0
39,2,10,2,0,1,1,20,0
43,2,9,1,1,1,0,40,1
33,1,9,2,0,3,0,40,0
26,2,10,9,0,1,1,40,0
45,1,16,6,1,1,0,40,1
31,1,10,2,1,1,1,65,0
32,2,3,1,1,1,0,60,0
60,0,9,4,1,1,0,50,0
41,2,9,8,1,1,0,40,1
21,2,10,2,1,0,0,20,0
27,2,10,9,0,0,1,36,0
33,2,3,7,0,1,0,40,0
43,2,9,1,1,1,0,40,0
27,2,7,1,1,1,0,40,1
18,0,6,10,1,1,0,40,0
48,0,10,5,1,1,0,40,1
37,2,4,5,0,1,0,50,0
58,2,9,8,1,1,0,40,0
57,2,8,11,1,0,0,40,1
42,1,13,9,0,1,1,40,1
24,2,9,9,1,1,0,40,0
26,2,13,2,1,1,0,15,0
43,0,9,1,0,1,0,50,0
34,2,7,1,1,1,0,40,0
38,2,13,5,1,1,1,40,0
51,0,7,10,1,1,0,45,1
31, ?,9, ?,1,0,1,45,0
49,0,16,6,1,1,1,35,1
26,2,13,9,1,1,1,40,0
28,2,9,11,0,0,1,20,0
22,1,10,4,1,1,0,37,0
26,2,9,1,0,1,0,40,0
45,2,5,2,1,1,0,40,1
39,2,10,5,0,1,1,40,0
23,2,9,4,1,1,0,40,0
62, ?,9, ?,1,1,0,8,0
42,1,13,6,1,1,0,60,1
39,1,9,1,1,1,0,40,0
43,1,11,1,0,1,0,40,0
33,0,10,10,0,1,0,70,0
68,1,13,5,1,1,0,20,0
30, ?,14, ?,1,1,0,46,1
32,2,13,9,0,2,0,40,0
25,2,10,9,0,4,0,40,0
53,2,3,2,1,1,1,24,0
38,2,11,5,1,1,0,55,1
62, ?,9, ?,1,1,0,40,0
20,2,9,8,1,1,0,40,0
26,2,9,1,1,1,0,40,0
23,2,9,11,1,1,0,40,0
43,1,9,0,0,1,1,40,0
29,1,10,13,0,1,0,36,0
34,2,6,2,0,1,1,36,0
24,2,10,4,1,1,0,35,0
44,1,14,6,1,1,0,35,1
19,2,10,9,0,1,0,40,0
47,2,13,9,1,1,0,40,1
40,2,10,2,0,1,1,48,0
45,2,9,4,0,1,1,45,0
43,2,9,7,0,0,1,45,0
22, ?,5, ?,0,1,0,30,0
50,2,16,6,1,1,0,50,1
72, ?,10, ?,0,1,0,3,0
29,2,13,6,0,1,0,40,0
47,2,13,5,0,1,0,50,0
24,2,9,4,1,1,0,35,0
22, ?,10, ?,0,1,0,15,0
21,2,9,9,1,1,1,40,0
30,0,9,5,1,1,0,50,1
37,2,10,2,0,1,1,40,0
74,0,15,6,1,1,0,40,0
70,0,10,10,1,1,0,70,0
27,2,11,1,1,1,0,40,0
32,1,13,9,0,2,1,46,0
30,2,7,7,1,1,0,50,0
29,1,11,13,0,1,0,56,0
18,2,7,7,1,1,0,40,0
31,2,9,1,1,1,0,40,1
39,1,10,13,1,1,0,70,0
21,2,10,2,1,1,1,30,0
31,2,9,11,1,1,0,38,0
33,1,10,13,1,1,0,40,0
39,2,15,6,0,1,0,70,1
29,2,9,1,1,1,0,40,0
34,2,10,0,1,1,0,40,0
52,1,13,5,0,1,1,55,0
35,2,9,4,0,1,0,25,0
33,2,6,1,1,1,0,40,0
40, ?,5, ?,0,1,1,5,0
43,2,13,5,1,2,0,50,1
66, ?,2, ?,0,0,0,30,0
51,1,13,5,1,1,0,40,1
36,2,9,2,0,1,1,30,0
17,1,7,6,1,1,1,40,0
32,2,9,1,1,1,0,40,0
39,2,9,8,0,0,1,40,0
19,0,10,10,1,1,0,60,0
54,2,7,9,0,1,0,40,1
45,2,13,6,0,1,0,50,1
47,1,13,6,0,0,1,40,0
49,0,9,10,1,1,0,98,0
32,2,9,9,0,1,1,40,0
28,0,9,1,1,1,0,50,0
39,0,13,4,1,1,0,40,0
27,0,9,4,0,1,0,50,0
42,1,14,6,1,1,1,38,1
24,2,13,6,1,1,0,44,0
45,2,13,1,1,1,0,45,1
19,2,9,2,1,1,0,30,0
46,2,6,11,1,1,0,40,1
50,2,9,11,1,1,0,40,0
32,2,9,9,0,1,1,42,0
47,0,15,6,1,1,0,50,1
69, ?,13, ?,1,1,0,10,1
43,0,9,10,1,1,0,50,0
29,2,13,1,0,1,0,40,0
43,1,15,6,1,2,0,55,1
90,2,13,6,1,1,1,10,0
41,2,15,5,1,1,1,50,1
24,2,1,10,0,1,0,36,0
24,2,10,10,1,1,0,50,0
24,2,10,2,0,1,1,53,0
35,2,9,9,1,1,1,42,1
30,2,13,9,1,1,0,40,0
46,2,13,5,0,1,1,40,0
19,1,10,9,1,1,1,30,0
39,2,5,1,1,1,0,35,0
43,2,9,11,1,1,0,40,0
35,2,9,9,0,1,1,40,0
65,2,9,4,0,1,1,24,0
34,2,9,1,0,1,0,40,0
41,2,11,4,1,1,0,40,0
24,0,10,10,1,1,0,60,0
24,2,9,2,0,3,0,35,0
34,0,14,5,0,1,1,45,1
33,2,9,4,1,1,0,40,1
37,2,9,8,0,1,0,38,0
39,0,9,11,1,1,0,60,1
58,2,9,2,0,1,1,25,0
36,0,9,1,1,1,0,35,0
33,1,10,0,1,1,1,40,0
42,1,14,6,1,1,0,55,0
31,2,10,13,1,0,0,40,0
57,2,9,1,0,1,0,40,0
67,1,9,0,1,1,0,40,1
23,2,9,1,0,1,0,40,0
35,2,10,6,1,3,0,40,0
43,2,13,6,1,1,0,55,1
39,0,10,10,1,1,0,60,0
36,2,9,1,0,1,0,40,0
29,1,12,2,0,1,1,13,0
25,2,9,7,1,1,0,40,0
54,2,6,11,0,0,0,45,1
24,2,9,1,1,1,0,44,0
50,0,13,4,1,2,0,60,1
70,2,6,8,1,1,0,50,0
61,2,13,4,0,0,0,48,1
51,1,13,5,1,1,0,40,0
38,0,14,10,1,1,0,70,0
51,2,9,6,0,1,1,40,1
28,2,9,2,0,1,0,40,0
66,0,15,6,1,1,0,25,1
57,0,9,10,0,1,0,60,1
44,0,13,4,1,2,0,50,1
29,2,10,9,0,1,1,40,0
21,2,10,4,1,0,1,40,0
42,2,6,1,1,4,0,43,1
74,2,15,6,1,1,0,50,1
50,2,10,4,0,1,1,40,0
65,2,9,2,1,1,1,14,0
64, ?,9, ?,0,1,1,38,0
44,2,7,2,0,0,1,30,0
34,2,11,6,1,1,0,50,1
17,2,6,2,1,1,0,10,0
17, ?,6, ?,1,1,1,40,0
43,2,10,11,1,1,0,60,0
32,2,12,9,0,1,1,40,0
54,2,13,4,1,1,0,40,1
20,2,10,9,1,1,1,20,0
23,2,10,6,1,1,0,10,0
34,2,9,2,1,1,0,45,0
30,2,10,4,1,1,0,20,0
32,2,4,8,1,1,0,40,0
40,2,13,6,1,1,0,60,1
28,2,10,1,0,0,0,40,0
44,2,9,1,1,1,0,45,1
29,1,11,0,1,1,1,35,1
28,2,16,6,0,1,0,50,0
37,2,10,5,1,1,0,40,0
56,0,10,1,1,1,0,40,0
27,2,13,6,0,1,0,40,0
34,2,9,8,0,1,1,20,0
37,2,9,1,0,1,0,40,0
66,0,13,4,1,1,0,40,1
19,2,9,6,1,1,0,30,0
60,2,11,6,0,1,1,40,0
54,0,10,11,1,1,0,30,0
47,2,9,1,1,1,0,40,1
47,2,10,6,0,1,0,48,1
48,0,11,1,1,1,0,60,0
57, ?,9, ?,1,1,0,60,0
50,0,10,5,1,1,0,50,1
62,2,5,2,0,0,1,25,0
45,2,10,2,1,1,0,40,0
55,1,9,7,1,1,0,40,0
62,2,9,4,0,1,1,32,0
25,2,6,8,1,1,0,40,0
49,2,7,5,0,1,1,38,0
32,1,10,13,0,0,1,40,0
25,1,9,7,0,3,0,40,0
39,2,10,8,1,1,0,50,0
27,1,10,5,1,1,0,50,0
43,2,9,2,1,0,0,40,1
30,2,9,2,1,2,1,40,0
21,2,10,4,1,1,1,20,0
33,2,15,5,1,1,1,40,1
33,2,10,9,0,1,0,50,0
33,2,7,9,0,0,1,38,0
70,2,4,2,0,1,1,35,0
25,2,10,2,1,0,0,42,0
17,2,7,2,1,1,0,25,0
20,2,10,10,1,1,0,40,0
19,2,10,2,1,0,0,35,0
71,1,10,5,1,1,0,40,1
31,2,12,5,1,1,0,40,0
26,2,13,4,1,1,0,55,0
52,2,14,5,1,1,0,40,0
26,2,13,5,0,1,1,40,0
38,2,9,8,0,1,0,45,0
25,2,10,2,0,1,0,40,0
22,2,13,6,0,1,1,9,0
48,1,10,13,1,1,0,40,1
53,2,9,1,1,1,0,40,1
30,0,12,1,0,1,0,50,0
44,2,10,1,1,1,0,60,1
32,1,13,6,1,2,0,56,1
59,0,7,1,1,1,0,20,0
49,2,10,7,0,0,1,40,0
65, ?,9, ?,1,3,0,40,0
31,2,9,1,0,1,0,50,1
53,2,3,1,1,4,0,40,1
44,2,5,8,0,1,0,40,0
36,2,13,6,1,2,0,55,1
36,2,9,4,0,1,1,40,0
37,2,5,8,1,1,0,50,1
63, ?,13, ?,1,1,0,54,1
67,0,9,6,1,1,1,30,1
29,2,13,4,0,0,0,40,0
52,2,9,4,0,1,0,40,0
37,2,9,1,1,1,0,40,0
21,2,10,2,0,1,1,40,0
36,2,10,5,0,0,1,38,0
24,2,9,8,1,0,1,30,0
31,2,9,5,1,0,0,40,0
54,1,9,9,0,1,1,35,0
44,2,13,0,1,1,0,40,0
18,2,10,7,1,4,0,30,0
41,2,9,11,1,1,1,40,0
37,0,14,5,0,1,1,70,0
30,2,9,2,0,0,0,40,0
26,1,13,6,0,2,0,20,0
68,0,16,6,1,1,0,50,0
31,2,10,4,1,1,0,40,0
48,2,9,1,0,1,0,40,0
80, ?,9, ?,1,1,0,8,0
26,2,10,8,1,0,0,40,0
63,2,5,11,1,1,0,40,0
19,2,10,8,1,1,0,20,0
30, ?,10, ?,1,1,1,30,0
42,0,9,4,1,1,0,60,0
64,1,12,2,1,2,0,40,1
32,2,13,11,0,1,0,40,0
50,2,9,1,1,1,0,47,0
73,2,9,10,1,2,0,40,0
32,2,13,6,0,0,1,40,0
53,2,10,11,1,1,0,45,1
58,2,13,4,0,1,0,40,0
37,1,10,1,1,1,0,40,1
24,2,10,1,1,1,0,15,0
53,2,13,5,1,1,0,50,1
23,2,10,5,1,4,1,40,0
42, ?,12, ?,1,1,1,40,0
30,2,9,5,1,1,1,40,0
38,2,13,2,1,1,1,35,0
28,2,9,1,0,1,0,40,0
19,2,8,2,1,1,1,20,0
45,2,9,8,1,0,0,40,0
26,2,13,9,1,1,0,40,0
33,2,5,4,0,1,1,40,0
29,2,9,10,0,1,0,50,0
54,2,14,5,1,1,1,55,1
23,2,10,5,0,1,1,50,0
43,0,9,4,1,1,0,55,1
37,2,5,12,0,1,1,30,0
31,2,4,2,1,1,0,40,0
56,0,8,5,1,1,0,40,0
25,2,7,1,1,1,0,40,0
17,2,7,2,1,0,1,25,0
37,2,9,9,0,1,1,68,0
60,2,11,0,1,1,0,40,0
59,1,13,5,0,1,1,40,0
59,1,9,1,1,1,0,40,1
46,0,15,6,1,1,0,40,1
28, ?,9, ?,1,1,0,16,0
33, ?,9, ?,0,1,0,40,0
24,2,9,1,1,1,0,50,0
29,2,9,2,1,1,1,40,1
33,0,11,2,0,1,1,99,0
29, ?,9, ?,1,1,0,40,0
23,1,10,13,0,1,0,40,0
20,2,10,9,1,1,0,25,0
60,2,9,2,0,1,1,44,0
44,2,6,4,0,4,1,35,0
18,2,9,11,1,1,0,25,0
52,1,8,2,0,0,1,40,0
31,2,9,1,0,1,0,45,0
30,2,13,6,0,1,1,55,1
33,2,9,7,1,1,0,40,0
20,2,10,2,0,1,1,32,0
27, ?,13, ?,1,0,1,35,1
33,2,11,9,1,0,1,50,0
25,2,9,2,0,0,1,35,0
63,2,9,1,0,1,1,20,0
63,0,10,5,0,1,0,35,0
43,2,9,4,0,1,1,30,0
58,2,7,8,0,1,1,40,0
70, ?,11, ?,0,1,1,35,0
35,2,11,9,1,1,1,40,1
42,2,10,5,1,1,0,55,1
20,1,10,13,1,1,0,25,0
35,2,9,1,0,1,0,40,0
62,2,5,5,1,1,0,40,0
41,2,9,1,0,1,1,50,0
43,0,13,6,1,1,1,35,0
19,2,8,8,1,1,0,40,0
46,2,9,9,1,1,1,40,0
47,2,13,6,1,1,0,50,1
36,0,13,5,1,1,0,40,1
45,2,12,9,0,0,1,40,0
48,2,6,1,1,1,0,30,0
29,2,12,9,0,2,1,40,0
48,1,13,5,1,1,0,40,1
36,2,9,4,0,0,1,25,0
58,2,7,1,1,1,0,40,0
43,2,9,9,0,0,1,40,0
59,2,13,1,1,1,0,4,0
42,2,13,5,1,1,0,40,0
33,1,11,0,1,1,0,40,1
23,1,10,3,1,1,0,40,0
21,2,10,7,1,1,0,25,0
48,2,3,8,0,4,1,40,0
32,1,9,1,1,1,0,40,0
31,2,10,9,1,1,0,50,1
66,1,14,6,0,1,1,40,0
23,1,13,9,0,1,0,32,0
52,2,10,9,1,1,1,35,1
17,2,7,7,1,1,0,15,0
35,2,10,4,1,1,0,43,1
39,2,16,6,1,1,0,55,1
21, ?,10, ?,0,1,1,10,0
24,2,10,9,0,1,1,40,0
45,2,9,2,1,2,0,84,1
25,2,9,1,0,1,0,50,0
29,1,13,6,0,0,0,40,0
56,2,13,9,1,1,0,44,1
34,0,9,10,0,1,0,40,0
